UID        PID  PPID  C STIME TTY          TIME CMD
root     29715 29682  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     29716  6873  0 Aug24 ?        00:00:00 /bin/sh
root     29760  6873  0 Aug11 ?        00:00:00 /bin/sh
root     29765  6873  0 Aug11 ?        00:00:00 /bin/sh
root     29780 29716  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     29781 29760  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     29788 29765  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
xudalia+ 29863 29208  0 Aug29 ?        00:00:14 sshd: xudaliang@notty
chenyang 29867 29706  0 Aug23 pts/99   00:00:00 bash docker_run.sh
root     29870 13698  0 Aug25 ?        00:00:00 /bin/sh
xudalia+ 29876 29863  0 Aug29 ?        00:00:00 -bash
root     29877  6873  0 Aug25 ?        00:00:00 /bin/sh
root     29886 29870  0 Aug25 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-62918d62307b82056c3fb1dc619af156f5405da3.js
root     29887  6873  0 Aug11 ?        00:00:00 /bin/sh
chenyang 29889 29867  0 Aug23 pts/99   00:46:57 docker run --shm-size 8g --gpus all -v /data/yc/niti_new/niti-cifar10-float/:/niti -it wangmaolin/niti:0.1
chenyang 29891     1  0 Aug10 ?        00:00:00 SCREEN -S docker_2
chenyang 29893 29891  0 Aug10 pts/12   00:00:00 /bin/bash
root     29905 29877  0 Aug25 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-b72bb37b47278e5e67387520a7f932afb91e8696.js
root     29906  6873  0 Aug20 ?        00:00:00 /bin/sh
root     29907 29887  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     29922  6873  0 Aug11 ?        00:00:00 /bin/sh
root     29930 29906  0 Aug20 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-52889555f1ce8bc2ebee46fa95a985e52d52ca92.js
root     29948 29922  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     29956  6873  0 Aug27 ?        00:00:00 /bin/sh
root     29978  6873  0 Aug11 ?        00:00:00 /bin/sh
root     29981  6873  0 Aug24 ?        00:00:00 /bin/sh
root     29985  6873  0 Aug11 ?        00:00:00 /bin/sh
root     29992     1  0 Aug23 ?        00:27:12 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 32aa092871b6044c1ed5662baa0ae935756e93258f27405ba87d1585e05096eb -address /run/containerd/containerd.sock
root     29999 29978  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     30009 29985  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     30015 28858  0 Aug20 ?        00:00:00 /bin/sh
root     30016  6873  0 Aug27 ?        00:00:00 /bin/sh
chenyang 30024 29893  0 Aug10 pts/12   00:00:00 bash docker_run.sh
root     30025 13698  0 Aug16 ?        00:00:00 /bin/sh
root     30027 29981  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     30036 30025  0 Aug16 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-288116234a367557f8da7b2ee4eba956cb2bb232.js
root     30051 29956  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-4dc5c9d03cc0755bf74a39def17d35a89517ef83.js
root     30056 29992  0 Aug23 pts/0    00:00:00 /bin/sh -c /bin/bash
root     30060  6873  0 Aug11 ?        00:00:00 /bin/sh
root     30070 30016  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-9b7c24d33496c9c498bdce9da9cd7169f88e746f.js
root     30075     2  0 11:09 ?        00:00:05 [kworker/29:0-mm]
root     30081 30060  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
chenyang 30094 30024  0 Aug10 pts/12   00:56:31 docker run --shm-size 8g --gpus all -v /data/yc/niti_init/niti-cifar10-float:/niti -it wangmaolin/niti:0.1
root     30135  6873  0 Aug24 ?        00:00:00 /bin/sh
root     30140  6873  0 Aug24 ?        00:00:00 /bin/sh
root     30142 29006  0 Aug20 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-8dc3891840d3e85885addb6d0ebe7364a2f48994.js
root     30143 30135  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     30151 30056  0 Aug23 pts/0    00:00:00 /bin/bash
root     30157     1  0 Aug10 ?        00:34:18 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 3ed3afe7b1f3e2c82caa107c633ddcc835762cc04fd759d7750f09c1844abcd5 -address /run/containerd/containerd.sock
root     30172  6873  0 Aug27 ?        00:00:00 /bin/sh
chenyang 30174     1  0 Aug23 ?        00:00:00 SCREEN -S a18
chenyang 30175 30174  0 Aug23 pts/100  00:00:00 /bin/bash
root     30178 30157  0 Aug10 pts/0    00:00:00 /bin/sh -c /bin/bash
root     30181 30015  0 Aug20 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-30255d4444d2f2f5da7b0f4fbdd0d622e144179f.js
root     30182  6873  0 Aug11 ?        00:00:00 /bin/sh
root     30188 30140  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     30197  6898  0 Aug10 pts/3    00:00:00 /bin/bash
root     30207 30182  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     30219 30172  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-4dc5c9d03cc0755bf74a39def17d35a89517ef83.js
root     30234  6873  0 Aug24 ?        00:00:00 /bin/sh
root     30237  6873  0 Aug11 ?        00:00:00 /bin/sh
chenyang 30248 30175  0 Aug23 pts/100  00:00:00 bash docker_run.sh
root     30269 30234  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     30271 30237  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
chenyang 30280 30248  0 Aug23 pts/100  00:37:06 docker run --shm-size 8g --gpus all -v /data/yc/niti_new/niti-cifar10-float/:/niti -it wangmaolin/niti:0.1
chenyang 30286     1  0 Aug10 ?        00:00:00 SCREEN -S docker_3
chenyang 30288 30286  0 Aug10 pts/13   00:00:00 /bin/bash
chenyang 30293     1  0 Aug14 ?        00:00:00 SCREEN -S cp
chenyang 30295 30293  0 Aug14 pts/48   00:00:00 /bin/bash
root     30308 30178  0 Aug10 pts/0    00:00:00 /bin/bash
root     30319  6873  0 Aug11 ?        00:00:00 /bin/sh
xudalia+ 30320 29876  0 Aug29 ?        00:00:00 bash
root     30332 30319  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root     30359 18887  0 16:54 pts/6    00:00:00 /usr/bin/pager
root     30367     1  0 Aug23 ?        00:26:06 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 39847b8fbbe0a1dcf87505c20828e9fb3cc8bff92c305292a191cc91af282ba0 -address /run/containerd/containerd.sock
root     30374  6873  0 Aug10 ?        00:00:00 /bin/sh
root     30380 28858  0 Aug20 ?        00:00:00 /bin/sh
root     30389  6873  0 Aug23 ?        00:00:00 /bin/sh
chenyang 30390 30288  0 Aug10 pts/13   00:00:00 bash docker_run.sh
root     30394 30380  0 Aug20 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-0ffe8ea9e70338afbafcb74a5c29890015b5ade8.js
root     30395  6873  0 Aug10 ?        00:00:00 /bin/sh
root     30402 30374  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     30407 30395  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     30422 13698  0 Aug16 ?        00:00:00 /bin/sh
root     30423  6873  0 Aug24 ?        00:00:00 /bin/sh
root     30431 30367  0 Aug23 pts/0    00:00:00 /bin/sh -c /bin/bash
root     30444 30389  0 Aug23 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     30448 30422  0 Aug16 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-288116234a367557f8da7b2ee4eba956cb2bb232.js
root     30457  6873  0 Aug24 ?        00:00:00 /bin/sh
root     30458  6873  0 Aug16 ?        00:00:00 /bin/sh
root     30466 30458  0 Aug16 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-739ce964c29674294aef06de003facd287a978ef.js
chenyang 30470 30390  0 Aug10 pts/13   00:44:59 docker run --shm-size 8g --gpus all -v /data/yc/niti_init/niti-cifar10-float:/niti -it wangmaolin/niti:0.1
root     30491 30423  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root     30493 13698  0 Aug12 ?        00:00:00 /bin/sh
root     30501 30493  0 Aug12 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-c517c6f73637ff079037af4ffe3d38ab9257a5f9.js
root     30523  6873  0 Aug16 ?        00:00:00 /bin/sh
root     30529     1  0 Aug10 ?        00:31:04 /usr/bin/containerd-shim-runc-v2 -namespace moby -id d72f9c206b31f3c30ff272714e6a4b8de2ecdf8ddd2997b39aaf214473222c89 -address /run/containerd/containerd.sock
root     30544 30523  0 Aug16 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-d4216cda3b328784cee85d6dc62e5e04368bab07.js
chenyang 30553     1  0 Aug10 ?        00:00:00 SCREEN -S docker_4
root     30557 30529  0 Aug10 pts/0    00:00:00 /bin/sh -c /bin/bash
chenyang 30560 30553  0 Aug10 pts/14   00:00:00 /bin/bash
root     30569  6873  0 Aug13 ?        00:00:00 /bin/sh
root     30573 30457  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-bf65483d98b03dc6965c705ca57fd27e46662fbc.js
root     30577 30431  0 Aug23 pts/0    00:00:00 /bin/bash
chenyang 30584     1  0 Aug23 ?        00:00:00 SCREEN -S a19
chenyang 30585 30584  0 Aug23 pts/101  00:00:00 /bin/bash
root     30589 30569  0 Aug13 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-82372e5e65854371165846982b44c03c310f46ab.js
root     30637  6873  0 Aug24 ?        00:00:00 /bin/sh
chenyang 30652 30560  0 Aug10 pts/14   00:00:00 bash docker_run.sh
chenyang 30664 30585  0 Aug23 pts/101  00:00:00 bash docker_run.sh
root     30725 30637  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
chenyang 30735 30664  0 Aug23 pts/101  00:39:43 docker run --shm-size 8g --gpus all -v /data/yc/niti_new/niti-cifar10-float/:/niti -it wangmaolin/niti:0.1
root     30750  6873  0 Aug10 ?        00:00:00 /bin/sh
root     30756 30557  0 Aug10 pts/0    00:00:00 /bin/bash
root     30758 30750  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
chenyang 30776 30652  0 Aug10 pts/14   00:48:59 docker run --shm-size 8g --gpus all -v /data/yc/niti_init/niti-cifar10-float:/niti -it wangmaolin/niti:0.1
root     30805  6873  0 Aug11 ?        00:00:00 /bin/sh
root     30827     1  0 Aug10 ?        00:34:45 /usr/bin/containerd-shim-runc-v2 -namespace moby -id aac30c03ecf9414686c9710324125cee2162bf87a2e01a130272b4548395d4b2 -address /run/containerd/containerd.sock
root     30842 30805  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     30853 30827  0 Aug10 pts/0    00:00:00 /bin/sh -c /bin/bash
root     30860     1  0 Aug23 ?        00:27:51 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 8693c9527e91ccd6fb66eff7f92214235ab830b5b585b788af0913da036ac799 -address /run/containerd/containerd.sock
root     30887  6873  0 Aug11 ?        00:00:00 /bin/sh
root     30892 30860  0 Aug23 pts/0    00:00:00 /bin/sh -c /bin/bash
root     30896 38409  0 Aug29 ?        00:00:00 sshd: xudaliang [priv]
root     30901     2  0 14:42 ?        00:00:01 [kworker/17:0-rc]
root     30918  6873  0 Aug12 ?        00:00:00 /bin/sh
root     30919 30887  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     30931 30918  0 Aug12 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-82372e5e65854371165846982b44c03c310f46ab.js
root     30935  6873  0 Aug11 ?        00:00:00 /bin/sh
root     30945 30853  0 Aug10 pts/0    00:00:00 /bin/bash
root     30946 30935  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     30954  6873  0 Aug27 ?        00:00:00 /bin/sh
root     30980 30954  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-9b7c24d33496c9c498bdce9da9cd7169f88e746f.js
chenyang 30982     1  0 Aug10 ?        00:00:00 SCREEN -S docker_5
chenyang 30983 30982  0 Aug10 pts/15   00:00:00 /bin/bash
root     30992 30892  0 Aug23 pts/0    00:00:00 /bin/bash
xudalia+ 31008 30896  0 Aug29 ?        00:00:59 sshd: xudaliang@notty
xudalia+ 31012     1  0 Aug21 ?        00:00:01 SCREEN -S resnet18-run
xudalia+ 31013 31012  0 Aug21 pts/84   00:00:00 /bin/bash
xudalia+ 31017 31008  0 Aug29 ?        00:00:00 -bash
chenyang 31024 30983  0 Aug10 pts/15   00:00:00 bash docker_run.sh
xudalia+ 31036 31017  0 Aug29 ?        00:00:00 bash
root     31041 38409  0 16:44 ?        00:00:00 sshd: lhy [priv]
chenyang 31043     1  0 Aug23 ?        00:00:00 SCREEN -S a20
chenyang 31044 31043  0 Aug23 pts/102  00:00:00 /bin/bash
root     31055  6873  0 Aug11 ?        00:00:00 /bin/sh
root     31073  6873  0 Aug21 ?        00:00:00 /bin/sh
root     31076  6873  0 Aug10 ?        00:00:00 /bin/sh
root     31081 31055  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     31091 31076  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
chenyang 31099 31024  0 Aug10 pts/15   00:52:04 docker run --shm-size 8g --gpus all -v /data/yc/niti_init/niti-cifar10-float:/niti -it wangmaolin/niti:0.1
root     31150     1  0 Aug10 ?        00:32:09 /usr/bin/containerd-shim-runc-v2 -namespace moby -id a17bbc90c98d13251e5081c6b4c4a808a8f40af28e19a89830d811cc5055be01 -address /run/containerd/containerd.sock
chenyang 31161 31044  0 Aug23 pts/102  00:00:00 bash docker_run.sh
root     31164  6873  0 Aug11 ?        00:00:00 /bin/sh
root     31174  6873  0 Aug23 ?        00:00:00 /bin/sh
root     31176 31073  0 Aug21 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-0470199d4a3a8ebc645ea1caa94d916a42c747a4.js
root     31181 31150  0 Aug10 pts/0    00:00:00 /bin/sh -c /bin/bash
root     31185 31164  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
chenyang 31202 31161  0 Aug23 pts/102  00:46:36 docker run --shm-size 8g --gpus all -v /data/yc/niti_new/niti-cifar10-float/:/niti -it wangmaolin/niti:0.1
root     31217 31174  0 Aug23 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     31223  6873  0 Aug11 ?        00:00:00 /bin/sh
lhy      31242 31041  0 16:44 ?        00:00:00 sshd: lhy@notty
lhy      31243 31242  0 16:44 ?        00:00:00 bash
root     31245 31223  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root     31251  6873  0 Aug10 ?        00:00:00 /bin/sh
root     31276 31251  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     31293 31181  0 Aug10 pts/0    00:00:00 /bin/bash
chenyang 31301     1  0 Aug10 ?        00:00:00 SCREEN -S docker_6
chenyang 31302 31301  0 Aug10 pts/16   00:00:00 /bin/bash
root     31306     1  0 Aug23 ?        00:26:51 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 1196e9d8abd92bf995b3335bcc0394f13650df3578f4d2033f434e80afd0935b -address /run/containerd/containerd.sock
chenyang 31329 31302  0 Aug10 pts/16   00:00:00 bash docker_run.sh
root     31330  6873  0 Aug11 ?        00:00:00 /bin/sh
root     31343  6873  0 Aug11 ?        00:00:00 /bin/sh
root     31347 31306  0 Aug23 pts/0    00:00:00 /bin/sh -c /bin/bash
root     31349 31330  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root     31352  6873  0 Aug11 ?        00:00:00 /bin/sh
root     31354     2  0 12:40 ?        00:00:05 [kworker/37:2-rc]
root     31358 31343  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
